house_type,orientation,area,level,decoration,price
25,6,92,3,1,70
25,3,139.86,3,2,549
25,1,123.69,1,2,240
20,4,96.98,1,2,175
25,2,111.46,3,2,425
23,6,87.77,2,2,109
25,6,128.69,2,2,228
30,1,118.34,2,4,325
23,12,78.95,1,2,121
30,2,146.02,2,2,320
23,12,82.48,2,2,109.6
25,4,119.63,1,2,600
27,1,172,3,2,850
23,8,88.52,1,4,112
23,4,94.8,2,2,268
25,6,123.99,3,2,450
23,9,89,2,1,218
25,6,123.29,2,4,255
25,4,137.46,1,4,238
25,2,130.23,1,2,318
27,4,134.43,1,4,169
27,1,199,2,3,698
18,8,89.13,1,2,320
27,6,145.8,3,2,270
37,1,219.4,3,2,1350
20,12,88.88,3,2,248
30,6,134.33,3,2,215
30,1,163.67,1,2,396
25,4,112.74,1,2,320
18,3,80,2,5,45
27,2,180,2,2,860
25,1,102.28,2,2,195
25,1,98,1,2,117
32,1,213.97,2,2,1500
25,4,92.99,2,2,240
27,1,189.11,1,2,698
35,2,182.19,1,2,730
30,2,170,3,4,720
23,4,91.39,1,2,372
30,12,125,1,2,450
30,4,126.1,1,2,362
37,4,208.56,3,2,1200
20,8,97.36,1,4,63
18,4,94.55,3,1,219
23,8,88.12,1,4,120
15,1,180,2,2,550
30,1,142.16,2,1,469
25,12,94.43,2,2,145
27,4,126.74,3,2,258
30,12,152.22,2,2,470
23,1,77,3,2,97
25,1,117.07,2,2,223
42,4,248,1,1,257
25,4,190.54,2,2,1280
32,4,203,1,2,730
28,1,116,1,2,586
23,9,78.09,1,2,170
18,4,86,2,4,115
25,1,105.68,2,3,215
25,6,124.19,2,4,183
18,12,86,3,2,190
25,1,105.75,2,2,146
20,9,91.78,1,1,120
18,4,60,3,2,106
32,1,128.3,2,2,416
25,8,126.43,2,2,245
18,1,90.85,1,2,302
10,4,50,3,2,32
20,12,89.05,3,4,210
30,2,138,2,2,311
30,2,127,3,2,365
27,4,150.13,3,1,235
25,6,89.86,3,2,267
27,1,136,3,4,375
25,8,100.67,3,2,325
18,12,89.1,1,2,285
30,12,179.35,2,4,320
32,4,165.07,3,1,486
24,2,98.37,3,4,419
34,4,516.73,1,1,980
30,1,135.06,2,4,180
25,4,116,3,5,380
23,12,103.93,2,2,293
15,4,82.46,3,2,120
25,1,110.03,1,2,458
18,9,84.95,3,2,180
15,6,54,1,2,66
23,4,95,1,2,115
15,12,92.26,2,2,201
32,1,179.46,3,2,514
27,2,138.6,3,2,640
23,4,86.45,1,2,226
25,1,126.69,1,2,497
30,4,93,1,2,95
30,1,130,1,4,350
25,1,98,2,1,70
22,4,119.79,1,4,112
22,2,87.01,1,4,160
30,12,179.83,3,2,238
25,4,85.96,2,2,213
25,4,156.23,1,4,275
30,4,150,2,2,400
39,4,248.9,1,2,1320
15,1,73.56,3,2,220
30,3,140.5,2,4,198
25,1,103.18,3,4,218
25,1,125.28,1,2,179
15,8,84.42,1,2,125
30,6,161.8,3,1,498
25,4,106.03,2,2,193
25,1,148,1,1,401
37,6,223.4,2,2,1290
23,4,87.44,1,2,170
25,12,126.85,3,2,308
25,4,139.33,2,2,175
25,4,144.66,2,1,385
23,1,92.17,2,1,304
30,4,118.29,1,1,320
25,4,122,2,4,60
30,1,149.71,3,1,1160
18,4,83.54,2,4,150
34,4,286.8,1,5,600
30,12,121.23,2,2,325
10,1,44.5,1,1,88
18,12,79.6,3,2,92
32,8,193.58,1,1,1250
23,12,88.5,2,2,130
25,1,130.38,1,2,374
30,1,138,3,4,550
25,2,102,1,2,240
30,12,191.46,3,2,428
20,1,110.5,2,4,140
15,12,89.04,1,4,230
32,1,147,1,1,120
25,8,117.1,2,4,220
30,1,166,3,1,166
25,6,117.35,3,4,149
15,3,93.28,2,2,96.5
30,8,91.21,3,4,305
39,1,199.46,1,2,540
15,4,82.46,3,2,120
15,12,86.7,3,2,200
30,4,117,3,1,181
22,2,97,3,2,291
25,4,119.63,1,2,600
27,1,166.99,2,4,318
30,1,136.66,3,4,430
25,1,140.4,2,2,436
49,8,357.28,1,1,1400
18,12,83.18,3,2,212
22,6,111.28,3,2,290
23,2,73.29,2,1,139.5
37,4,337,1,1,1500
25,6,92,2,2,84
25,1,91.99,3,1,199
30,4,141.93,3,2,358
30,4,88.29,1,4,300
18,3,67,3,4,83
25,4,88.42,2,2,249
23,2,91.88,3,2,398
18,9,82.11,1,2,212
23,12,83.41,2,2,170
45,1,257,3,4,880
25,1,140.25,1,1,540
30,1,246,1,1,1550
35,4,212.2,3,2,440
27,8,171,1,2,650
30,4,134.04,3,2,340
25,8,98.13,3,2,187
30,3,128.43,1,2,228
34,1,215.22,2,2,780
30,6,137.49,3,1,450
23,1,86.12,3,2,120
32,2,205,3,1,620
13,1,46,2,2,76.53
20,12,89.33,2,2,264
20,12,70.45,3,2,119
30,6,123.35,3,2,265
25,1,118,3,4,185
37,1,159.12,3,4,730
25,4,161,3,5,630
29,2,267.88,1,3,950
24,2,98.37,3,4,419
27,12,120.57,2,2,171.6
27,1,160.38,3,1,530
25,4,106.03,2,2,196.5
30,4,100,2,2,118
22,2,97,3,1,162
30,1,143.8,3,2,348
20,8,89.64,2,2,215
18,2,68.18,1,2,136
27,4,105.19,3,2,305
22,8,109.99,2,2,251
22,6,114.57,1,2,226
23,1,108,2,2,70
23,8,88.7,3,2,235
30,1,130,1,2,267
37,6,223.4,3,2,1280
35,1,138,1,1,438
23,1,98.58,3,2,152
25,1,97.8,3,1,227
37,4,269.64,2,4,1390
25,9,117.14,3,1,205.56
20,4,90.19,2,1,120
18,6,83.53,3,2,305
32,4,185,1,1,235
27,8,171,1,2,650
25,12,88.91,3,2,275
18,4,84.06,1,2,182
18,8,65.72,1,2,106
20,12,82.86,2,4,195
32,4,210,1,4,820
25,1,130.94,1,2,203
37,4,252.68,3,2,1760
23,4,63.87,2,2,145
22,2,109.82,1,2,139.8
15,4,52.58,2,4,76
45,4,382,1,1,1500
10,1,44.5,1,1,72
25,12,100,3,2,220
15,8,58.92,2,4,56
23,4,101.42,2,5,273
25,4,133.8,3,4,174
32,1,144,2,1,266
18,12,80.36,1,5,51
22,4,116.03,2,4,290
20,9,86.59,3,4,235
25,4,116,1,2,127
25,9,116.46,1,2,243
23,2,89,2,2,230
22,9,113.82,3,4,137
18,12,56.92,3,2,120
30,1,142.16,2,1,568
23,1,86.75,3,4,102
15,6,54,2,1,65
39,8,380,1,2,1000
10,4,41,3,2,29
39,4,248.9,1,2,1320
22,1,132.79,2,2,317.46
15,12,71.32,2,2,180
30,12,114.98,2,2,165
20,12,84,1,2,110
25,1,128.82,3,2,173
22,4,109.11,1,1,315
22,8,94.18,3,2,181
25,4,120.62,2,2,207
34,1,331.31,1,3,1160
25,1,90,2,1,59
27,3,133.71,3,4,400
38,4,123,1,1,180
30,4,109.53,3,2,478
25,12,102.18,2,2,345
30,1,143.78,3,2,490
30,8,186.64,2,2,980
39,9,246.73,1,4,960
25,12,89.08,2,2,136
20,6,85.82,3,4,96.7
53,8,554,1,1,3200
23,1,99.04,1,2,251
18,4,89.16,3,2,185
25,4,114,3,2,280
32,8,250,2,1,980
37,1,183,3,2,700
25,12,135.34,2,4,288
30,12,183,1,2,1150
30,8,118.32,1,2,320
20,12,89,1,2,485
18,12,86.36,1,4,171
44,4,281.89,3,1,648
25,4,92,2,2,100
27,2,180.72,3,2,920
18,2,90,1,2,107
25,6,112.39,1,2,268.69
25,1,115.29,1,2,245
18,2,60.36,2,2,62
25,4,138.09,2,2,210
32,12,161.8,2,1,400
22,12,203,3,2,368
15,4,77.19,3,2,210
25,12,118.5,1,4,225
35,1,185.24,1,2,1065
25,8,87.24,1,2,306
18,4,99.7,1,2,155
18,3,71.62,3,2,152
25,1,130.94,1,2,203
37,4,248.9,1,2,1350
30,4,138.28,1,2,648
30,2,185.6,1,2,950
25,4,132.52,2,2,190
22,8,127.3,2,1,218
10,4,88,1,2,320
15,8,81.65,3,2,136
22,4,91.87,2,2,229
23,6,88.01,2,2,176
25,1,137.96,3,2,334
25,12,86.95,1,2,150
36,4,248.9,3,2,1320
30,12,132.59,3,1,182
25,8,119.03,2,2,255
15,2,58.78,2,2,160
25,6,92,3,1,70
32,1,236,2,2,606
23,4,139.02,2,4,610
20,2,92.33,1,1,69
30,9,210.97,3,2,640
37,1,253,3,2,2360
25,6,110.22,1,2,165
23,4,108,2,2,135
25,6,121.47,2,2,273.8
30,12,191.46,3,2,428
30,2,120.84,1,2,368
