house_type,orientation,area,level,decoration,price
5室2厅4卫,东北,246.73,低层,简装修,960
4室2厅3卫,西,175,中层,毛坯,680
3室2厅2卫,东南,140.28,高层,简装修,600
4室1厅3卫,南,202.31,中层,精装修,788
2室2厅1卫,东南,81.71,中层,简装修,148
4室1厅3卫,西,209.83,低层,精装修,450
5室2厅4卫,西南,221.9,高层,精装修,1513
3室1厅1卫,西北,89.95,中层,精装修,225
2室2厅1卫,东,69.76,低层,简装修,169
2室1厅1卫,东,89.08,低层,简装修,202
3室2厅2卫,西南,120.12,高层,毛坯,222.45
3室1厅2卫,西北,102.53,高层,毛坯,290
5室2厅3卫,南,219.37,中层,精装修,1350
3室2厅2卫,南北,141,高层,毛坯,458
2室1厅1卫,西,71.56,低层,简装修,86
4室2厅2卫,南北,157.9,低层,精装修,750
3室2厅2卫,南北,104.73,低层,精装修,168
1室0厅1卫,南,42.4,低层,精装修,145
5室4厅6卫,东,357.28,低层,毛坯,1400
3室1厅2卫,南北,113.03,高层,精装修,342
2室1厅1卫,南,82.42,低层,简装修,190
3室1厅1卫,西北,79.8,高层,中装修,145
3室1厅2卫,南,107.21,低层,精装修,220
3室2厅2卫,南北,109.87,低层,简装修,375
2室1厅2卫,东南,83.55,中层,精装修,230
3室2厅2卫,南北,88.6,高层,简装修,186
2室2厅1卫,北,74.58,中层,简装修,120
6室3厅5卫,东,343,低层,毛坯,950
2室2厅1卫,南,80,高层,简装修,73.8
3室2厅2卫,东,127.3,低层,毛坯,245
3室2厅2卫,东,100.78,高层,精装修,420
2室1厅1卫,东南,54.74,高层,精装修,190
3室2厅2卫,东南,85,低层,精装修,210
4室2厅2卫,南北,136.25,高层,精装修,430
4室1厅2卫,北,150.59,中层,毛坯,215
2室1厅1卫,南,85.7,高层,毛坯,107
4室2厅3卫,南北,189.8,中层,精装修,1150
3室2厅2卫,东南,108.71,高层,简装修,275
2室1厅1卫,东南,57.87,高层,简装修,120
3室2厅1卫,北,109,中层,毛坯,212
3室2厅3卫,东,171,低层,精装修,650
3室1厅1卫,西北,112.12,中层,简装修,252
3室2厅2卫,南北,119.72,中层,精装修,344
2室2厅1卫,东南,84.68,高层,简装修,243
3室1厅2卫,东,129.9,高层,简装修,130
4室2厅2卫,西北,136,中层,精装修,520
3室2厅2卫,东西,117.58,低层,毛坯,180
2室2厅1卫,西北,73.53,高层,精装修,155
3室1厅2卫,南,89.59,高层,精装修,137
3室2厅2卫,北,99.92,高层,精装修,319
3室2厅2卫,南,137.42,中层,精装修,320
2室1厅1卫,西,75.18,低层,精装修,175
3室2厅2卫,西,120.67,中层,精装修,257
4室2厅3卫,南北,186,中层,毛坯,1020
2室1厅1卫,东北,63.59,高层,精装修,225
4室2厅3卫,南北,128.3,中层,精装修,520
2室1厅1卫,南,62.54,低层,精装修,103
2室2厅1卫,西,84.33,高层,精装修,313
3室2厅2卫,南北,130.94,低层,精装修,203
3室3厅2卫,南北,145.79,低层,简装修,121
5室2厅3卫,南,231,低层,毛坯,546
2室1厅1卫,南,85.7,高层,毛坯,107
3室2厅2卫,西,137.13,高层,精装修,428
4室2厅2卫,南北,111.36,低层,精装修,120
2室1厅1卫,南,83.8,低层,毛坯,70
3室1厅1卫,西北,75.32,中层,精装修,135
4室2厅2卫,南北,182.07,高层,精装修,600
2室1厅1卫,南,79.37,低层,精装修,182
4室1厅2卫,北,117.19,低层,毛坯,220
5室2厅6卫,南,303,低层,简装修,900
4室2厅2卫,北,112.61,低层,毛坯,235
6室2厅6卫,东西,385,低层,简装修,1800
3室2厅1卫,南北,86.12,高层,精装修,120
3室1厅1卫,南,86.07,高层,精装修,165
2室1厅1卫,东,76.7,中层,简装修,275
3室2厅2卫,南北,121.48,低层,毛坯,190
5室1厅3卫,南北,185.43,中层,精装修,980
3室2厅2卫,北,130.45,中层,精装修,315
4室2厅2卫,南,141,高层,毛坯,280
4室2厅3卫,南北,191.72,低层,中装修,576
3室1厅2卫,东北,139.2,低层,简装修,320
2室2厅1卫,南北,75.95,低层,精装修,290
4室2厅5卫,南,287,高层,毛坯,679
4室2厅3卫,南北,183.62,低层,豪华装修,600
2室1厅2卫,北,109.65,低层,简装修,255
3室2厅1卫,南,85.72,中层,精装修,125
3室2厅2卫,北,124.3,中层,精装修,355
4室1厅2卫,东南,124.66,高层,精装修,310
2室1厅1卫,东南,74.13,低层,简装修,210
3室2厅1卫,南,88.8,高层,精装修,165
3室2厅2卫,南,108,高层,毛坯,160
3室1厅2卫,西,89.51,高层,精装修,240
4室2厅3卫,南,189.66,高层,精装修,1175
5室2厅1卫,南,122.73,高层,中装修,418
3室2厅2卫,南北,142,中层,毛坯,545
5室2厅4卫,南,248.9,高层,毛坯,1350
2室2厅1卫,南北,72.01,低层,简装修,150
3室2厅2卫,南,105,低层,精装修,205
4室1厅2卫,东南,108.21,低层,精装修,215
2室2厅1卫,西北,73.38,中层,精装修,96
4室2厅2卫,东南,143,低层,毛坯,525
3室2厅2卫,西南,126.58,低层,简装修,228
5室2厅4卫,东南,307.26,低层,精装修,1650
3室2厅2卫,东南,111,中层,精装修,112
5室2厅3卫,东南,370.89,高层,精装修,2680
4室2厅5卫,南,365.79,高层,精装修,3000
4室2厅3卫,南,128.08,高层,简装修,160
4室2厅2卫,南北,111.36,低层,精装修,120
2室1厅1卫,东南,59.78,低层,精装修,85
2室1厅1卫,东,85.44,低层,精装修,160
4室2厅3卫,西南,132.5,低层,毛坯,392
3室1厅2卫,东南,200.52,中层,毛坯,380
3室2厅1卫,南北,95.44,低层,精装修,235
3室1厅2卫,东,106.38,中层,精装修,210
3室2厅2卫,西北,143.83,低层,毛坯,403
3室2厅2卫,西南,105,中层,精装修,213
3室2厅2卫,东南,93.66,低层,精装修,260
3室2厅2卫,西,100.27,高层,毛坯,185
3室2厅2卫,南,80.46,高层,精装修,220
3室2厅2卫,东南,86.7,低层,精装修,160
2室1厅1卫,南,85,中层,精装修,165
3室2厅1卫,西南,89.05,低层,精装修,195
3室2厅2卫,东南,129,低层,精装修,115
3室2厅3卫,东西,193.23,高层,中装修,700
3室2厅3卫,东西,171,中层,豪华装修,850
2室2厅1卫,南北,87.93,中层,精装修,110
3室1厅1卫,西南,85.28,低层,精装修,180
3室2厅1卫,西,98.17,中层,精装修,186
3室2厅2卫,东南,107.34,高层,精装修,209.99
1室1厅1卫,南北,45,高层,精装修,70
4室2厅3卫,南北,249.5,中层,毛坯,936
3室2厅1卫,东,89.4,高层,毛坯,101
4室2厅5卫,南,245.15,中层,毛坯,1225
2室1厅1卫,西北,54.69,高层,精装修,105
3室2厅2卫,南北,99.48,低层,简装修,245
2室1厅1卫,北,85.69,高层,中装修,158
2室2厅1卫,西南,80.26,高层,简装修,241
5室2厅3卫,南北,138.6,高层,毛坯,520
4室2厅3卫,东,229,高层,毛坯,680
4室2厅5卫,南,245.15,中层,毛坯,900
4室2厅2卫,南北,116.2,高层,精装修,155
2室2厅1卫,东南,103.37,高层,简装修,276
3室2厅1卫,南北,81.85,中层,精装修,120
3室1厅2卫,东,97.87,中层,精装修,225
4室2厅3卫,北,192.82,低层,精装修,890
4室2厅2卫,南北,170.15,中层,简装修,520
2室1厅1卫,北,58.83,高层,精装修,161
3室2厅2卫,东南,86.27,高层,毛坯,212
3室2厅1卫,南北,91.88,低层,精装修,398
4室2厅2卫,西南,120.88,中层,精装修,143
3室1厅2卫,南,89,高层,精装修,260
4室2厅3卫,南,189.65,低层,精装修,1200
4室1厅2卫,西,183.12,中层,精装修,567.72
6室3厅5卫,东,291,低层,毛坯,1300
3室1厅2卫,西北,90.61,高层,精装修,95
4室2厅2卫,西南,87.99,高层,毛坯,230
2室2厅1卫,西,74,中层,精装修,180
3室1厅1卫,北,82.25,高层,精装修,225
4室2厅2卫,南,237.9,中层,简装修,566
4室1厅2卫,东南,154.88,高层,精装修,368
3室2厅2卫,东西,87.62,中层,精装修,245
3室2厅2卫,东,125.82,中层,精装修,379
3室2厅2卫,南北,123.9,中层,精装修,620
3室2厅3卫,南,99.75,中层,简装修,275
2室2厅1卫,南北,81.24,高层,精装修,136
4室2厅2卫,南,193.67,高层,精装修,1250
2室1厅1卫,北,59.07,高层,简装修,134.6
4室2厅2卫,南北,164.7,中层,精装修,580
3室2厅1卫,南北,90.79,高层,精装修,330
3室2厅2卫,南,144.66,中层,毛坯,385
1室1厅1卫,北,40.91,低层,简装修,61
3室2厅1卫,东,88.46,中层,精装修,165
3室2厅2卫,东北,113.69,低层,精装修,280
4室2厅3卫,东南,156,低层,精装修,452
2室2厅1卫,南,63.43,高层,毛坯,71
4室2厅2卫,东,141,低层,精装修,240
4室2厅2卫,南,135,高层,中装修,338
2室2厅1卫,东,89.88,中层,简装修,238
4室1厅2卫,东南,124.66,高层,精装修,310
2室2厅1卫,南北,71.74,中层,精装修,99
3室2厅2卫,东南,128.69,中层,毛坯,160
2室1厅1卫,东南,78.51,高层,精装修,135
5室3厅4卫,东,332,低层,毛坯,2700
4室2厅3卫,东南,169.52,高层,中装修,460
3室1厅2卫,西,94.69,中层,精装修,330
3室2厅2卫,南北,116,高层,毛坯,278
4室2厅2卫,南北,146.2,低层,精装修,367
2室2厅2卫,南,64,高层,毛坯,156
4室3厅3卫,南,179,中层,简装修,200
4室2厅2卫,西南,140.25,高层,精装修,465
3室2厅2卫,西,81.16,低层,精装修,226
3室2厅2卫,东南,93,低层,毛坯,236
5室2厅3卫,南北,255,中层,豪华装修,1400
4室2厅2卫,南北,119.12,高层,精装修,340
4室2厅2卫,南北,209,低层,毛坯,600
4室2厅3卫,西,175,中层,毛坯,680
4室1厅2卫,西南,140,高层,精装修,530
3室2厅1卫,西南,90.23,高层,精装修,220
5室2厅4卫,南北,354,高层,简装修,3200
2室1厅1卫,南,67.31,高层,精装修,136
3室2厅1卫,北,70.81,高层,精装修,105
3室2厅1卫,北,91.54,中层,毛坯,112
3室3厅3卫,东,203.89,中层,毛坯,650
7室2厅5卫,南北,400,高层,毛坯,3500
1室1厅1卫,南北,41.8,中层,简装修,36.8
5室2厅4卫,南,215,低层,毛坯,405
4室2厅2卫,东西,161.06,低层,简装修,440
4室2厅2卫,南,142.79,高层,精装修,375
2室1厅1卫,东,92.22,中层,简装修,235
3室2厅2卫,北,123.25,低层,精装修,318
3室2厅2卫,东南,107,低层,简装修,95
3室2厅2卫,南北,109,低层,毛坯,312
3室2厅2卫,西北,126.88,高层,简装修,295
3室2厅2卫,南北,105.75,中层,精装修,164
1室1厅1卫,南,50,高层,精装修,32
4室2厅2卫,南,135.52,中层,毛坯,262.61
2室2厅1卫,南北,66,低层,毛坯,65
4室2厅2卫,南北,183,中层,精装修,890
3室2厅2卫,南北,130.94,低层,精装修,247
3室2厅2卫,东,101.85,高层,简装修,213
4室2厅2卫,西北,136,中层,精装修,520
4室2厅2卫,东南,178,高层,毛坯,950
3室2厅2卫,南,134.6,中层,简装修,325
5室2厅3卫,南,208.55,高层,精装修,688
3室2厅2卫,东西,87.78,中层,精装修,498
4室1厅2卫,东西,121,低层,精装修,415
1室1厅1卫,南,53.89,高层,简装修,56
3室2厅3卫,南北,181.5,中层,豪华装修,560
3室1厅1卫,西,99.57,高层,精装修,142
3室2厅1卫,东北,81.27,中层,精装修,109
4室2厅2卫,南,117,高层,毛坯,181
2室2厅1卫,东西,82,高层,精装修,200
4室2厅3卫,南,184,高层,豪华装修,240
4室2厅3卫,东西,256.84,低层,毛坯,1300
2室1厅1卫,南,124.3,中层,精装修,228
4室2厅2卫,东,143.99,中层,毛坯,233.65
3室2厅2卫,东南,137.07,中层,简装修,150
1室1厅1卫,南,41,中层,精装修,29
3室2厅2卫,南,107.55,低层,精装修,389
3室2厅1卫,西南,95.52,高层,精装修,210
3室1厅2卫,北,140.78,高层,简装修,379
3室1厅2卫,北,132.79,中层,精装修,317.46
4室2厅2卫,东南,264.46,中层,精装修,505
3室2厅1卫,南北,86,低层,精装修,170
4室2厅2卫,南,108.71,低层,精装修,279
3室2厅2卫,南,93,中层,精装修,199
2室2厅1卫,东南,81.74,中层,简装修,198
3室2厅2卫,南北,141.96,中层,精装修,450
2室2厅1卫,西南,83.63,中层,精装修,208
4室2厅2卫,东北,157.09,低层,精装修,280
3室1厅1卫,南,64.63,中层,精装修,100
4室2厅3卫,南北,128.02,低层,精装修,650
6室2厅5卫,南,278,低层,毛坯,1380
3室1厅2卫,南北,122.75,低层,精装修,360
3室2厅2卫,南北,130.94,低层,精装修,203
3室2厅2卫,北,107.63,中层,精装修,190
4室2厅2卫,西北,140.74,中层,精装修,206
4室2厅3卫,南北,193.59,中层,精装修,730
2室2厅1卫,北,77.32,低层,精装修,108
2室2厅1卫,南北,90.43,中层,精装修,520
4室2厅3卫,南,187,低层,精装修,296.5
3室2厅2卫,南北,110,高层,毛坯,345
3室2厅2卫,南北,196,中层,毛坯,339
3室2厅2卫,南北,137,低层,精装修,440
2室1厅1卫,西北,65,高层,精装修,165
3室2厅2卫,西,96.95,高层,精装修,130
3室2厅2卫,东北,117.14,高层,毛坯,257
4室2厅3卫,东西,127.88,高层,精装修,495
2室2厅1卫,东南,70,中层,精装修,125
2室2厅1卫,东南,82.26,高层,精装修,219
3室2厅2卫,西南,106.05,中层,精装修,328.79
4室2厅4卫,南北,233,低层,毛坯,1550
2室1厅1卫,北,81.59,低层,精装修,185
2室1厅1卫,西南,73.78,中层,精装修,124
2室2厅2卫,南,64,高层,精装修,145
3室1厅1卫,西南,89.31,中层,精装修,118
3室1厅1卫,东,73.79,低层,精装修,138
5室2厅3卫,南北,353.77,高层,精装修,3200
2室2厅1卫,东南,77.54,低层,精装修,95
3室2厅2卫,东南,140.14,低层,精装修,297
3室2厅2卫,西,188.96,中层,精装修,660
3室2厅2卫,南北,117,中层,精装修,175
2室1厅1卫,东南,88.71,低层,精装修,82
3室1厅2卫,南,105.47,高层,精装修,235
2室2厅1卫,东西,82,高层,精装修,200
1室1厅1卫,南,51.46,中层,精装修,88
3室2厅2卫,南,132.52,中层,精装修,190
3室2厅2卫,北,101.88,高层,精装修,122
3室2厅1卫,东南,74.04,高层,简装修,120
2室2厅1卫,西南,94.15,高层,精装修,189
4室2厅2卫,南北,143.8,高层,精装修,348
3室1厅2卫,南,141.9,中层,精装修,425
3室1厅1卫,东南,81.2,中层,精装修,164.2
3室2厅2卫,东南,139.81,高层,精装修,494.13
3室2厅2卫,西南,112,高层,精装修,219
3室1厅1卫,东南,82.09,中层,精装修,162
3室2厅2卫,东,99.37,低层,精装修,222
3室1厅1卫,南北,110.5,中层,简装修,140
3室2厅2卫,南北,152.03,中层,毛坯,200
5室3厅4卫,南,315,低层,豪华装修,505
3室2厅2卫,南,89.43,高层,精装修,274
2室2厅1卫,东南,91.39,高层,毛坯,110
3室2厅1卫,东,81.99,高层,精装修,176
3室2厅1卫,南,88.77,低层,精装修,239
4室2厅2卫,西,140.94,低层,精装修,590
3室2厅2卫,东南,89,中层,精装修,148
3室1厅2卫,南,108.72,中层,毛坯,148
4室2厅3卫,南北,135.64,中层,毛坯,161
2室1厅1卫,东,76.93,低层,简装修,55
3室1厅2卫,东北,122.65,高层,精装修,218
2室2厅1卫,北,84.95,高层,精装修,185
3室2厅2卫,南,91,高层,精装修,175
3室1厅1卫,西,98.42,中层,精装修,266
2室2厅1卫,南,107.59,中层,精装修,155
1室1厅1卫,南北,45,高层,精装修,70
4室1厅2卫,南,185.74,中层,精装修,1080
3室2厅2卫,南,117.25,高层,精装修,494
3室2厅2卫,南北,98,中层,精装修,69
4室2厅2卫,南,139,中层,毛坯,390
3室1厅1卫,东南,89.97,高层,精装修,190
4室2厅2卫,南,183,高层,毛坯,630
3室2厅1卫,西,91.38,中层,精装修,238
3室2厅1卫,西南,102.85,中层,精装修,199.3
4室2厅3卫,东北,238.49,高层,简装修,500
3室2厅2卫,南北,103.69,低层,精装修,192
3室2厅2卫,南北,159.26,高层,精装修,452
4室2厅2卫,南北,111.36,低层,精装修,150
4室1厅2卫,东,135.29,中层,毛坯,322
4室2厅2卫,南,246.69,高层,精装修,288
2室1厅1卫,南,65.3,低层,精装修,173
3室2厅1卫,西北,88.13,低层,精装修,163
2室1厅1卫,南,88.74,中层,精装修,241
3室1厅2卫,西北,151.66,中层,简装修,299
3室1厅3卫,西,180.72,高层,精装修,668
2室2厅1卫,南北,88.27,中层,精装修,158
3室1厅1卫,南,89.06,中层,精装修,220
3室2厅1卫,东,72.54,高层,精装修,166
3室2厅2卫,北,95.5,低层,精装修,326
3室2厅1卫,西,91.91,高层,毛坯,303
3室2厅2卫,南,107.4,低层,毛坯,325
3室2厅2卫,南北,116.97,高层,毛坯,365
2室2厅1卫,东北,89.14,中层,简装修,180
2室2厅1卫,南北,70.01,低层,精装修,132
4室2厅2卫,东西,97.84,低层,精装修,440
3室2厅2卫,南,112.06,低层,精装修,255
2室1厅1卫,西南,88.82,高层,精装修,185
4室2厅3卫,南,199.3,高层,精装修,780
3室2厅1卫,南北,95.28,高层,精装修,196
4室2厅2卫,南北,98,高层,精装修,220
3室1厅2卫,东北,90,高层,精装修,150
3室2厅2卫,南,106.03,中层,精装修,190
4室2厅3卫,东,193.58,低层,毛坯,1250
3室2厅1卫,南北,86.12,高层,精装修,120
3室2厅2卫,南北,87.46,高层,精装修,169
3室3厅3卫,西南,190.19,低层,精装修,420
3室2厅2卫,南北,110.03,低层,精装修,458
3室2厅3卫,南北,168,低层,毛坯,590
2室1厅1卫,东南,78.36,低层,精装修,200
4室2厅3卫,东北,178,中层,豪华装修,680
6室2厅3卫,南北,141.67,高层,豪华装修,441
4室2厅2卫,南北,198.2,高层,毛坯,1000
3室2厅2卫,东南,114.6,中层,精装修,123
4室2厅2卫,南,166.5,低层,毛坯,720
4室2厅2卫,东北,140.99,低层,毛坯,328
3室1厅1卫,东南,78.03,中层,精装修,186
3室1厅1卫,西,90.25,中层,毛坯,101.8
3室2厅2卫,南北,142.21,低层,精装修,443.75
5室2厅4卫,南,210.59,高层,精装修,681
3室2厅1卫,东南,89.83,低层,简装修,180
3室2厅2卫,北,88.82,高层,精装修,268
3室2厅1卫,南,87.44,低层,精装修,170
5室2厅3卫,西,213.22,高层,精装修,828.62
3室2厅2卫,南,110.77,中层,精装修,315
4室2厅2卫,南北,110.86,高层,精装修,357
3室2厅2卫,东南,140.89,低层,精装修,138
3室2厅2卫,西,88.24,高层,精装修,235
4室2厅2卫,南,149,高层,精装修,90
3室2厅2卫,东,99.12,高层,精装修,375
3室2厅2卫,南,114,高层,精装修,260
3室2厅1卫,南,102.96,高层,简装修,145
4室3厅4卫,东,239.23,中层,毛坯,690
3室2厅2卫,南,139.72,低层,精装修,520
4室2厅2卫,西南,126,低层,豪华装修,528
2室2厅1卫,东南,86,中层,精装修,190
4室4厅2卫,南,123.88,高层,精装修,237
3室2厅2卫,南北,119.99,中层,毛坯,239.97
4室2厅2卫,南北,130.45,低层,精装修,290
3室1厅1卫,东北,88,中层,精装修,238
3室2厅1卫,南,78.66,低层,精装修,188
3室2厅2卫,南北,130.94,低层,精装修,265
5室2厅3卫,南北,217.69,高层,精装修,1320
3室2厅4卫,南北,266,高层,豪华装修,816
3室2厅1卫,西,92.16,低层,精装修,300
1室1厅1卫,东南,54.32,高层,精装修,107
3室1厅1卫,东,86.91,高层,精装修,145
3室2厅3卫,南北,214.6,低层,豪华装修,635
2室2厅1卫,东南,79.91,高层,精装修,216
4室2厅2卫,东,164.88,低层,精装修,307
3室2厅2卫,东南,118.17,高层,简装修,122
3室2厅1卫,东北,115.24,高层,精装修,75
3室2厅2卫,南北,118,中层,简装修,425
3室1厅2卫,东南,112.89,低层,精装修,335
3室2厅2卫,南,129,高层,精装修,312
3室2厅2卫,南,120.05,中层,精装修,198
3室2厅2卫,东南,113.73,中层,精装修,113
3室2厅2卫,南北,109.45,高层,精装修,285
3室1厅2卫,东南,121.57,低层,精装修,253
5室3厅5卫,南,316.11,高层,毛坯,870
4室2厅2卫,南,139.25,中层,精装修,450
4室2厅2卫,南,139.04,低层,精装修,410
2室1厅1卫,东南,91.8,高层,毛坯,132
2室2厅1卫,南,83.18,高层,精装修,180
3室1厅1卫,东,88.91,中层,简装修,128.88
4室2厅2卫,南北,183.01,中层,毛坯,354
3室2厅2卫,南北,112.75,高层,精装修,530
3室2厅2卫,南,99,中层,毛坯,220
3室1厅2卫,东南,151.65,高层,精装修,300
4室2厅2卫,南北,126.93,低层,精装修,350
3室2厅2卫,南,133.09,中层,精装修,300
3室2厅2卫,东南,98,低层,毛坯,73
3室2厅2卫,西南,94.49,高层,精装修,235
3室1厅2卫,南,116.99,中层,精装修,275
2室1厅1卫,东南,72,中层,精装修,55
2室2厅1卫,南北,73.64,高层,精装修,128
3室1厅2卫,东西,118.14,高层,毛坯,219.8
2室2厅1卫,南,94.75,低层,简装修,190
2室1厅1卫,西,71.56,低层,简装修,86
4室2厅2卫,南北,129,中层,精装修,360
3室1厅1卫,东北,86.08,中层,精装修,168
4室2厅4卫,南,518.84,低层,毛坯,1050
