id,name,price,house_type,orientation,area,level,single_price,decoration
247,元益花园，給生活帶來更多精彩，綠色低碳,61,1室1厅1卫,北,40.91,低层,14911,简装修

248,蓝光COCO金沙三期3室2厅西,188,3室2厅1卫,西,71.09,低层,26445,精装修

249,蓝光雍锦园4室2厅南北,458,4室2厅3卫,南北,152.61,高层,30011,毛坯

250,金沙鹭岛三期4室2厅西南,498,4室2厅2卫,西南,161.8,高层,30779,毛坯

251,为了家，选择西派国际，超值，白菜价，你还不心动,1260,5室2厅3卫,南北,219.15,高层,57495,精装修

252,南北通透113平精装修天府世家房东急置换诚意买房,420,3室2厅2卫,南北,113,中层,37168,精装修

253,草市街德盛路自由城小高层电梯套一户型方正采光好总价低随时看房,82,1室1厅1卫,南,55.87,中层,14677,简装修

254,双楠回归线2室1厅东北包税包过户包拿证先到先得,110,2室1厅1卫,东北,67.58,中层,16277,精装修

255,中海好盘”墙裂推荐“255平中间楼层业主诚意，采光充足,1720,4室1厅3卫,南,253.87,中层,67751,精装修

256,东骏湖景湾一期4室2厅东北,270,4室2厅2卫,东北,187,中层,14439,精装修

257,"喜欢简单,不会凌乱;喜欢低调,不会张扬,德商御府天骄诚意出售",400,4室2厅2卫,北,139.79,低层,28614,毛坯

258,金融城西派国际从未入住过一天南北向现房满五随时签约,1600,5室2厅3卫,南北,278,低层,57554,豪华装修

259,出小区就是公园，安不安逸嘛!首付5万就能买，还是精装得，赶紧,106,3室2厅2卫,南,92,高层,11522,精装修

260,心怡中丝园2室2厅东,166,2室2厅1卫,东,73.65,低层,22539,简装修

261,免佣优惠中，武侯新城，现房别墅，帯地下室，龙湖品质,498,4室3厅4卫,西南,267,中层,18652,毛坯

262,双阳台！满五大四房！改善看公园！精装全齐！,530,4室2厅2卫,南,161,低层,32919,精装修

263,香瑞楠府3室2厅西满二独一房东打算本月脱手,185,3室2厅2卫,西,100.27,高层,18450,毛坯

264,世茂城三期4室2厅南西南,267,4室2厅2卫,西南,135.21,中层,19747,精装修

265,《拥金1个点》一环内世茂玉锦湾公园里的住宅，户型方正,466,3室2厅2卫,南,143,低层,32587,毛坯

266,中海金沙府4室1厅东南,540,4室1厅2卫,东南,155.63,高层,34698,精装修

267,怡心湖畔地铁口精装小套三即买即住对中庭价格低,159,3室2厅1卫,西,66.12,中层,24047,精装修

268,华都美林湾3室2厅西南,273.8,3室2厅2卫,西南,121.47,中层,22541,精装修

269,华府精装套二价格低小资情调折射后现活你值得拥有,153,2室2厅1卫,西,66.09,高层,23150,精装修

270,麓山国际茵特拉肯B区3室2厅西南,478,3室2厅2卫,西南,171.07,中层,27942,精装修

271,新出九号公馆248平套五满五年南北通透诚售,1500,5室2厅4卫,南北,248,低层,60484,毛坯

272,建发鹭洲国际3室2厅东,291.66,3室2厅2卫,东,101.41,高层,28760,精装修

273,武侯区桐梓林首座高楼层南北通透套二带地暖,280,2室2厅2卫,南北,128.88,中层,21726,精装修

274,天府二街大平层南北通透套四三卫随时看房,550,4室2厅3卫,南北,190,高层,28947,毛坯

275,锦绣东方(一期成华)2居室单价低南朝向房东急售,133,2室2厅1卫,南,66,中层,20152,精装修

276,新上金融城中海城南一号标准5房南北通透带车位,1160,5室2厅2卫,南北,185.2,中层,62635,精装修

277,天越2室1厅东南南,268,2室1厅2卫,东南,90.82,中层,29509,精装修

278,首创万卷山5室2厅南包税包税包过户包拿证可按揭,348,5室2厅3卫,南,237.58,低层,14648,精装修

279,洲际亚洲湾B区户型方正卧室朝南带阳台户型通透客厅宽敞,190,3室2厅2卫,南北,121.48,低层,15640,毛坯

280,青房天韵华庭3室2厅西南包税包过户包拿证先到先得,176,3室2厅1卫,西南,88.01,中层,19998,精装修

281,麦田国际社区3室1厅南,108,3室1厅2卫,南,88.04,高层,12267,精装修

282,富力史丹尼国际公寓天府广场本部看房方便,136,1室0厅1卫,东,56.32,中层,24148,精装修

283,麓湖生态城天玑幻影电梯房4室2厅168平诚心出售,655,4室2厅2卫,南北,168.38,高层,38900,毛坯

284,爵领欧城3室2厅东,118,3室2厅2卫,东,97.3,高层,12127,精装修

285,广福地铁口一线河景房满五年大平层套四通透户型,430,4室2厅2卫,南北,183.01,中层,23496,毛坯

286,全成都二手房都有-中介费-只收0.5个点-光华欣苑3室东,315,3室1厅2卫,东,108.64,中层,28995,毛坯

287,华润金悦湾4室2厅清爽风装修风格，保养很不错，直接入住,700,4室2厅3卫,东北,249,低层,28112,精装修

288,248平南北通透5室2厅楼层好视野无遮挡带双车位,1450,5室2厅4卫,南北,248.9,高层,58256,毛坯

289,保利百合精装跃层实得142平满五拎包住,440,4室2厅2卫,东西,97.84,低层,44971,精装修

290,元益花园2居室空间大低楼层主卧客厅朝南看房,132,2室2厅1卫,南北,70.01,低层,18854,精装修

291,房东又再一次降价啦!!243万3室双卫对中庭满五年,243,3室2厅2卫,南,89.55,低层,27136,简装修

292,万科金域缇香一期4室2厅东南,185,4室2厅2卫,东南,115.46,中层,16023,精装修

293,招商依云上城(一期)配套齐全只有契税无遮挡靠谱急售,110,3室2厅1卫,东,81.41,中层,13512,精装修

294,低于市场价棠湖泊林城精装套三双卫对中庭楼间距开阔,210,3室2厅2卫,南北,104.52,低层,20092,精装修

295,犀浦新城片区地铁6号线梓潼宫TOD溪地湾精装套三,132,3室2厅2卫,东南,90.22,高层,14631,精装修

296,恒大名都标准套三双卫产权满五年首付60多万位置安静,200.21,3室2厅2卫,东南,104.85,中层,19095,精装修

297,总高6层洋房，单价8千多，南北通透，户型方正，采光通风好,103,4室2厅2卫,南北,125.78,中层,8189,毛坯

298,长虹和悦府正规2室1厅楼层好户型方正房龄新,152.5,2室1厅1卫,西,60.93,高层,25029,精装修

299,长虹和悦府清水大套三带阳台，出行方便，小区非常适合居住,246,3室1厅2卫,东北,102.19,低层,24073,毛坯

300,朗诗南门绿郡大套四,570,4室2厅3卫,西南,148.3,高层,38436,豪华装修

301,海伦印象套3东南包税楼层好不临街包过户拿证,320,3室2厅2卫,东南,106,高层,30189,中装修

302,上道西城小3居独门独院安静舒适房东包税急售！！,153,3室2厅2卫,南,99.61,低层,15360,精装修

303,（成都看房包接）天府新区南湖公园5号线旁,52,1室1厅1卫,南北,40,中层,13000,精装修

304,精装朝南大套三110平只售75.5万带家具家电拎包入住,75.5,3室2厅2卫,南北,110,中层,6864,精装修

305,航都-地-铁口景茂东郡3室2厅南带产权车位未满五,190,3室2厅2卫,南,99.02,中层,19188,中装修

306,【家诺好房】朝南跃层，实得面积260平，套五带书房，满五！,580,4室2厅3卫,东,145,中层,40000,毛坯

307,满五年！蒙小房！3百！万！朝东看公园！随时看可按揭！,303,2室2厅1卫,东,88,低层,34432,毛坯

308,粼江峰阁5室2厅南,520,5室2厅2卫,南,233.26,低层,22293,简装修

309,麓山稀缺电梯洋房6+1顶跃满五18年现代装修+暖气片,799,5室2厅3卫,东南,239.41,高层,33374,精装修

310,【家诺好房】顶跃带双平台！有车位，南北通透，视野开阔！满五！,680,5室2厅3卫,南北,239.48,高层,28395,毛坯

311,维也纳花园一期2室1厅东南,71,2室1厅1卫,东南,83.14,高层,8540,精装修

312,保利大套五,780,5室2厅4卫,北,141,低层,55319,豪华装修

313,4室，房型正气，房东挥泪大甩卖，你懂的快点来吧！！,390,4室1厅2卫,南,136.2,高层,28634,毛坯

314,急售麓山国际逸翠谷精装独栋别墅带大花园中庭位置安静,1380,4室2厅3卫,东,202,中层,68317,精装修

315,高新精装修时代晶座(高新)人文社区包税，包拿证过户,320,3室1厅2卫,西,97,高层,32990,精装修

316,解放路地铁口中房北极星花园电梯套二户型方正采光好总价低,105,2室1厅1卫,西北,54.69,高层,19199,精装修

317,美城悦荣府5室2厅东西,1098,5室2厅4卫,东,311.08,低层,35296,精装修

318,劲爆！！首付6万买房！临江观湖，千米视野，错过不再有哦！,55,3室2厅2卫,南北,93,低层,5914,毛坯

319,北辰南湖香麓格局方正诚意出售低总价推荐房源,235,3室2厅2卫,北,109.41,中层,21479,毛坯

320,抚琴凯瑞花都电梯大套二精装拎包入住,155,2室2厅1卫,南北,84.45,中层,18354,精装修

321,麦田国际社区3室2厅北,116,3室2厅1卫,北,87.22,高层,13300,精装修

322,东原时光道装修好楼层好看房诚意出售环境好,205,3室1厅1卫,南,82.57,中层,24827,精装修

323,中德英伦联邦B区，干净清爽3室，看房方便，252元价格便宜,252,3室1厅2卫,东南,89.63,中层,28116,简装修

324,美茵河谷花园洋房一楼带花园地下室随时可看,152.8,2室2厅2卫,东南,91.01,中层,16789,精装修

325,中阶费0.5%万锦城精装套三户型方正动静方正,152,3室2厅1卫,南北,75.6,中层,20106,精装修

326,"锦江大套三，正看公园，满二惟一无税，视野开阔，锦蓉佳苑,",295,3室2厅2卫,西南,131.58,高层,22420,简装修

327,中鹏花园C区南朝向温馨4居室素质住户配套齐全,169,4室2厅2卫,南,165.19,低层,10231,精装修

328,顶跃《带百平露台丨改善好房》房东包税丨急售丨送全套家具家电！,950,6室2厅3卫,东西,253,高层,37549,精装修

329,（急售）尚郡3室2厅西,283,3室2厅1卫,西,90.9,中层,31133,精装修

330,【家诺好房】机会就一次，朋友！不要让好房再次错过，蔡婷推荐,320,3室1厅1卫,东,91.03,高层,35153,简装修

331,【家诺好房】凯德精装套三位置安静诚心出售霍森斯,306,3室2厅1卫,北,91.9,低层,33297,精装修

332,【家诺好房】南北通透朗基御今缘4室2厅精装修,420,4室2厅2卫,南北,107,低层,39252,精装修

333,高新区城南宜家人居盛和林语南区4室2厅东西,480,4室2厅2卫,东西,128,中层,37500,精装修

334,成都买洋房、别墅找毕忠键犀浦地铁口临河洋房1梯2户总高6层,245,4室2厅2卫,西南,168.47,低层,14543,精装修

335,48平只要27万电梯房楼层好视野无遮挡,38,1室1厅1卫,南北,48,低层,7917,精装修

336,中铁西子香荷采光超好，舒适小区，舒心的家，绿化很好,321,4室1厅2卫,北,91.86,高层,34944,精装修

337,急售！复地御香山3悦228万3室2厅2卫毛坯格局极好，,228,3室2厅2卫,东南,92.54,中层,24638,毛坯

338,天府新区麓山品质豪装大平层一梯一户水电气三通人民都可买,290,3室2厅3卫,南,121,低层,23967,豪华装修

339,户型方正，采光好，朝南对中庭，低楼层看绿化，安静静谧。,303,3室2厅2卫,南北,107.49,低层,28189,精装修

340,成都花园上城3室2厅南,260,3室2厅2卫,南,103.65,高层,25084,精装修

341,锦江区南二环；双地铁上盖；锦华万达旁；200米地标建筑；,68.5,2室1厅1卫,南北,43,高层,15930,精装修

342,武侯新城次新房，满二W一，标准套三双卫，大阳台,368,3室2厅2卫,南,120.29,低层,30593,精装修

343,卡地亚花园城朝南精装套三采光好视野棒！保养好品牌家具家电！,555,3室2厅1卫,南,142,低层,39085,精装修

344,【家诺好房】清水上叠！使用面积达到700平，屋顶双层花园！,1250,6室4厅4卫,南北,360.38,低层,34686,毛坯

345,全成都二手房都有-中介费只收-0.5个点-太阳公元一期南,318,3室1厅2卫,南北,100.89,中层,31519,精装修

346,桐梓林神仙树改善盘，蓝光公馆1881，满五无税，3室2厅，,660,3室2厅2卫,西,188.96,中层,34928,精装修

347,中国华商金融中心正规1居室婚房装修采光好空间大不临街,311,1室1厅1卫,南,95.8,中层,32463,精装修

348,合能珍宝琥珀三期，精装套三双卫，西南向,126,3室1厅2卫,西南,89.59,高层,14064,精装修

349,建发金沙里3室2厅东南,435,3室2厅2卫,东南,131.13,中层,33173,精装修

350,保利康桥3室1厅东,446,3室1厅2卫,东,123.13,高层,36222,精装修

351,碧水青城三期主打户型南北通透端头位置大花园成本价出售,75,3室1厅2卫,南,80,低层,9375,简装修

352,蓝光花满庭三期北区3室2厅北,115,3室2厅1卫,北,81,中层,14198,毛坯

353,南苑小区A区4室2厅南,840,4室2厅2卫,南,182.83,低层,45944,精装修

354,价格合适只售173万元真实报价非常合适着急出售,173,2室2厅1卫,西北,79.44,低层,21777,精装修

355,麓湖生态城蓝花屿在售总价位置安静询价,2350,4室4厅6卫,南,421.28,低层,55782,毛坯

356,（真实在售杜绝虚假）黄金楼层豪华装修诚意出售总价可谈,345,3室2厅2卫,东南,100.52,中层,34322,精装修

357,花样年家天下215万3室2厅2卫豪华装修，阔绰客厅，超,215,3室2厅2卫,南北,105.68,中层,20344,豪华装修

358,此房满五，楼层好，采光通风俱佳。,109,2室1厅1卫,东南,57.77,中层,18868,精装修

359,-地-铁口精装修套三单卫保持还可以满5无贷无抵,136,3室2厅2卫,东,89.18,高层,15250,精装修

360,天府怡心湖豪装大平层电梯入户地铁6号线低密度,290,4室2厅2卫,南,144,高层,20139,精装修

361,成都A区3室1厅西南,185.5,3室1厅1卫,西南,89.39,高层,20752,精装修

362,芙蓉名城三期3室2厅南,119.8,3室2厅2卫,南,110.61,高层,10831,简装修

363,中大君悦金沙五期，客厅双面采光通透户型，铁口出门即到！,360,3室2厅2卫,东南,116.43,中层,30920,简装修

364,金融城真正的核心双塔灯光秀尽收眼底高端之地品质之选,198,1室1厅1卫,南,57,中层,34737,精装修

365,东御佲家跃层清水双中庭安静不吵,516,4室2厅3卫,东南,216.13,低层,23875,毛坯

366,182w（0.5佣）办完收拥丨资各问题丨贷款难题,182,2室2厅1卫,北,65.73,中层,27689,精装修

367,万锦城叠拼别墅带屋顶大花园,285,4室2厅3卫,南,97.9,低层,29111,毛坯

368,二环东郊记忆保利康桥精装修品质大套四诚心卖房,620,4室2厅3卫,南北,197.34,中层,31418,精装修

369,怒降30万！急售！满五年！世豪精装套三！正看中央公园！视野好,285,3室2厅1卫,东西,91.06,高层,31298,精装修

370,成达佳园4室2厅东南,320,4室2厅2卫,东南,179.35,低层,17842,简装修

371,私房急售！南北通透118万元77.3平,118,2室1厅1卫,东南,77.3,中层,15265,精装修

372,新挂牌精装房（拎包入住）（出门即是公园）（配套成熟有地铁口）,169.8,3室2厅2卫,东,91.35,低层,18588,精装修

373,花样年花郡年代新户型方正全明格局舒适电梯公园小区,203,3室1厅1卫,南北,102,低层,19902,精装修

374,（涌金5折）万科金润华府3室1厅东南,240,3室1厅1卫,东南,73.87,高层,32490,精装修

375,蔚蓝卡地亚四期叠下，大气户型，端头大花园，随时看房,1800,5室5厅5卫,南,462.95,中层,38881,毛坯

376,金河谷四期2室2厅南,123,2室2厅1卫,南,80.31,高层,15316,精装修

377,洲际银海湾3居南向精装修满五年着急出售,169,3室2厅1卫,南,100.17,低层,16871,精装修

378,宏达世纪锦城2室2厅南,182,2室2厅1卫,南,76.81,低层,23695,精装修

379,太升南路内姜街多层小套三户型方正采光好总价低随时看房,69,3室1厅1卫,南,68.53,高层,10069,简装修

380,清溪雅筑2室1厅南,120,2室1厅1卫,南,75.4,高层,15915,简装修

381,错层套二，朝东南对中庭，中庭中间楼层，采光不错,178.5,2室2厅1卫,东南,100.38,高层,17782,精装修

382,锦江锦4片区，盐檤街，锦江城市花园三期，朝南，标准套三,168,3室2厅1卫,南,84.88,高层,19793,精装修

383,满二年，八十万精装，大套五，位置安静，楼层好，前后看中庭,530,5室2厅2卫,南北,130.57,高层,40591,精装修
